Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: 四川卫视, URL: http://123.138.22.30:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: 四川卫视, URL: http://60.255.240.247:8090/live/scwsH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1098 ms
Name: 四川卫视, URL: http://111.14.181.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 699 ms
Name: 四川卫视, URL: http://58.48.37.158:1111/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 531 ms
Name: 四川卫视, URL: http://117.27.190.42:9998/tsfile/live/23260_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 530 ms
Name: 四川卫视, URL: http://live.nctv.top/6688/bfgd.php?id=103$订阅源, Date: None, Resolution: None, Response Time: 1100 ms
Name: 四川卫视, URL: http://60.12.183.46:9901/tsfile/live/0128_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4806 ms
Name: 四川卫视, URL: http://202.100.46.58:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 547 ms
Name: 四川卫视, URL: http://111.14.181.15:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 699 ms
Name: 四川卫视, URL: http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: 四川卫视, URL: http://123.56.129.203:5431/rtp/225.1.8.142:8288$组播源, Date: None, Resolution: None, Response Time: 3084 ms
Name: 四川卫视, URL: http://122.9.151.210:8088/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 3224 ms
Name: 四川卫视, URL: http://58.221.214.82:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 495 ms
Name: 四川卫视, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 517 ms
Name: 四川卫视, URL: http://60.210.100.54:352/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 540 ms
Name: 四川卫视, URL: http://116.128.242.83:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 615 ms
Name: 四川卫视, URL: http://59.48.75.130:3052/tsfile/live/0128_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 538 ms
Name: 四川卫视, URL: http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1115 ms
Name: 四川卫视, URL: http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 517 ms
Name: 四川卫视, URL: http://121.33.239.242:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1092 ms
Name: 四川卫视, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_SICHUAN-CQ$订阅源, Date: None, Resolution: None, Response Time: 904 ms
Name: 四川卫视, URL: http://112.101.78.50:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 761 ms
Name: 四川卫视, URL: http://222.134.245.16:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1456 ms
Name: 四川卫视, URL: http://122.9.151.210:6209/rtp/238.255.2.76:5999$组播源, Date: None, Resolution: None, Response Time: 3208 ms
Name: 四川卫视, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=sichuan$订阅源, Date: None, Resolution: None, Response Time: 8395 ms
Name: 四川卫视, URL: http://59.173.243.210:9901/tsfile/live/1037_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 510 ms
Name: 四川卫视, URL: http://221.233.192.152:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 524 ms
Name: 四川卫视, URL: http://58.48.37.158:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 531 ms
Name: 四川卫视, URL: http://218.89.240.144:59901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: 四川卫视, URL: http://221.224.4.170:1111/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 504 ms
Name: 四川卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_34.m3u8$订阅源, Date: None, Resolution: None, Response Time: 498 ms
Name: 四川卫视, URL: http://175.16.180.250:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 531 ms
Name: 四川卫视, URL: http://61.138.128.226:19901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 531 ms
Name: 四川卫视, URL: http://183.136.148.214:9901/tsfile/live/0140_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 612 ms
Name: 四川卫视, URL: http://222.169.85.8:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 577 ms
Name: 四川卫视, URL: http://119.51.63.64:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 547 ms
Name: 四川卫视, URL: http://61.136.67.238:50085/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 487 ms
Name: 四川卫视, URL: http://121.19.134.139:808/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1078 ms
Name: 四川卫视, URL: http://61.157.139.15:9901/tsfile/live/2393_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 768 ms
Name: 四川卫视, URL: http://101.19.84.8:9901/tsfile/live/0119_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 515 ms
Name: 四川卫视, URL: http://121.19.134.222:808/tsfile/live/1021_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 502 ms
Name: 四川卫视, URL: http://113.57.20.158:9901/tsfile/live/1043_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 616 ms
Name: 四川卫视, URL: http://110.80.17.38:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: 四川卫视, URL: http://119.51.60.31:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: 四川卫视, URL: http://223.166.234.114:7777/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 481 ms
Name: 四川卫视, URL: http://113.25.252.226:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 669 ms
Name: 四川卫视, URL: http://118.122.189.74:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: 四川卫视, URL: http://123.132.233.194:352/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 562 ms
Name: 四川卫视, URL: http://220.164.192.48:50085/tsfile/live/0143_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1115 ms
Name: 四川卫视, URL: http://123.113.249.203:8888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 1527 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2101 ms
Name: 四川卫视, URL: http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 2101 ms
Name: 四川卫视, URL: http://221.233.192.152:1111/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 524 ms
Name: 四川卫视, URL: http://mom.cloudns.be:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1406 ms
Name: 四川卫视, URL: http://60.187.244.165:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 475 ms
Name: 四川卫视, URL: http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 四川卫视, URL: http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 616 ms
Name: 四川卫视, URL: http://www.furymax.top:85/rtp/239.69.1.169:10650$组播源, Date: None, Resolution: None, Response Time: 8982 ms
Name: 四川卫视, URL: http://119.36.148.115:59901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 568 ms
Name: 四川卫视, URL: http://wouu.net:9977/udp/239.93.1.188:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 36 ms
Name: 四川卫视, URL: http://wouu.net:9977/udp/239.93.0.20:1235$订阅源, Date: None, Resolution: 1920x1080, Response Time: 36 ms
Name: 四川卫视, URL: http://123.130.84.106:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 572 ms
Name: 四川卫视, URL: http://61.156.228.12:8154/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 554 ms
Name: 四川卫视, URL: http://221.213.69.82:9901/tsfile/live/0143_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 730 ms
Name: 四川卫视, URL: http://wouu.net:9977/udp/239.93.0.169:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 36 ms
Name: 四川卫视, URL: http://60.2.190.206:4000/rtp/239.253.92.16:6043$组播源, Date: None, Resolution: None, Response Time: 1928 ms
Name: 四川卫视, URL: http://112.102.217.173:9003//hls/50/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2915 ms
Name: 四川卫视, URL: http://60.2.190.206:4000/udp/239.253.92.16:6043$订阅源, Date: None, Resolution: None, Response Time: 1928 ms
Name: 四川卫视, URL: http://123.130.84.106:8154/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 572 ms
Name: 四川卫视, URL: http://61.150.67.62:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: 四川卫视, URL: http://123.7.110.43:9901/tsfile/live/0132_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 914 ms
Name: 四川卫视, URL: http://123.122.162.7:19999/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 5 ms
Name: 四川卫视, URL: http://182.122.73.243:8089/hls/41/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 497 ms
Name: 四川卫视, URL: http://58.220.219.14:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1068 ms
Name: 四川卫视, URL: http://115.171.80.176:8888/udp/225.1.8.142:8288$订阅源, Date: None, Resolution: None, Response Time: 1835 ms
Name: 四川卫视, URL: https://tvbox.nat.netsite.cc:8043/proxy/59757691/59757691.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: 四川卫视, URL: http://114.249.229.24:8888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 1713 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 594 ms
Name: 四川卫视, URL: http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 594 ms
Name: 四川卫视, URL: http://14.212.185.71:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: 四川卫视, URL: http://183.3.134.56:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 486 ms
Name: 四川卫视, URL: http://101.74.28.50:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: 四川卫视, URL: http://223.166.234.149:7777/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: 四川卫视, URL: http://183.3.134.56:9901/tsfile/live/0123_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 486 ms
Name: 四川卫视, URL: http://121.24.98.45:8090/hls/58/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 519 ms
Name: 四川卫视, URL: http://116.117.104.242:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 604 ms
Name: 四川卫视, URL: http://222.134.245.16:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1456 ms
Name: 四川卫视, URL: http://114.249.215.204:9888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 1721 ms
Name: 四川卫视, URL: http://1.203.111.193:17777/udp/225.1.8.142:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 5 ms
Name: 四川卫视, URL: http://114.249.230.215:9888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 1 ms
Name: 四川卫视, URL: http://106.118.70.49:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 574 ms
Name: 四川卫视, URL: http://114.252.238.87:8000/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 43 ms
Name: 四川卫视, URL: http://1.199.235.140:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1497 ms
Name: 四川卫视, URL: http://1.199.235.116:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1351 ms
Name: 四川卫视, URL: http://222.129.139.229:8888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 20 ms
Name: 四川卫视, URL: http://58.19.43.46:9901/tsfile/live/1043_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: 四川卫视, URL: http://42.48.50.138:9002/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 474 ms
Name: 四川卫视, URL: http://180.142.144.201:8181/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 510 ms
Name: 四川卫视, URL: http://60.208.61.2:352/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 563 ms
Name: 四川卫视, URL: http://61.150.67.62:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: 四川卫视, URL: http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2166 ms
Name: 四川卫视, URL: http://123.122.163.183:19999/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 9 ms
Name: 四川卫视, URL: http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: 四川卫视, URL: http://221.222.162.206:8888/rtp/239.3.1.29:8288$组播源, Date: None, Resolution: 1920x1080, Response Time: 94 ms
Name: 四川卫视, URL: http://221.219.79.161:4000/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 79 ms
Name: 四川卫视, URL: http://221.219.79.161:4000/rtp/239.3.1.29:8288$组播源, Date: None, Resolution: 1920x1080, Response Time: 79 ms
Name: 四川卫视, URL: http://221.222.162.206:8888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 94 ms
Name: 四川卫视, URL: http://124.230.56.27:55555/udp/239.76.253.91:9000$订阅源, Date: None, Resolution: 1920x1080, Response Time: 79 ms
Name: 四川卫视, URL: http://101.74.28.105:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3839 ms
Name: 四川卫视, URL: http://123.113.187.204:8000/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 7 ms
Name: 四川卫视, URL: http://123.113.187.204:8000/rtp/239.3.1.29:8288$组播源, Date: None, Resolution: 1920x1080, Response Time: 7 ms
Name: 四川卫视, URL: http://116.117.105.247:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: 四川卫视, URL: http://222.129.139.91:8888/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 1962 ms
Name: 四川卫视, URL: http://110.7.130.51:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 549 ms
Name: 四川卫视, URL: http://125.33.89.106:5566/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 123 ms
Name: 四川卫视, URL: http://223.166.234.215:7777/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 474 ms
Name: 四川卫视, URL: http://110.7.130.134:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1179 ms
Name: 四川卫视, URL: http://27.14.153.181:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 496 ms
Name: 四川卫视, URL: http://110.7.130.91:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 602 ms
Name: 四川卫视, URL: http://112.234.21.109:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 566 ms
Name: 四川卫视, URL: http://144.52.160.114:9901/tsfile/live/1043_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: 四川卫视, URL: http://110.7.130.44:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 602 ms
Name: 四川卫视, URL: http://113.57.111.4:1111/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 530 ms
Name: 四川卫视, URL: http://117.190.144.101:1111/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 548 ms
Name: 四川卫视, URL: http://110.7.129.116:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 539 ms
Name: 四川卫视, URL: http://116.117.106.74:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 652 ms
Name: 四川卫视, URL: http://110.7.129.204:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 548 ms
Name: 四川卫视, URL: http://123.161.155.128:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 619 ms
Name: 四川卫视, URL: http://221.199.193.189:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3857 ms
Name: 四川卫视, URL: http://171.117.18.156:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: 四川卫视, URL: http://1.24.190.98:10080/hls/86/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 565 ms
Name: 四川卫视, URL: http://114.252.239.133:9876/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: 1920x1080, Response Time: 1 ms
Name: 四川卫视, URL: http://221.2.148.205:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: 四川卫视, URL: http://221.199.193.106:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1661 ms
Name: 四川卫视, URL: http://221.2.148.205:8154/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: 四川卫视, URL: http://116.117.104.39:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: 四川卫视, URL: http://116.117.106.42:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 540 ms
Name: 四川卫视, URL: http://222.218.158.165:8181/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5274 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7598&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://222.218.158.64:8181/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4569 ms
Name: 四川卫视, URL: http://111.196.135.75:8686/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 8856 ms
Name: 四川卫视, URL: http://e1321f.tv.netsite.cc/proxy/59757691/59757691.m3u8$订阅源, Date: None, Resolution: None, Response Time: 513 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6162&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9292&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1484&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://nas.hssvm.com:8888/udp/225.1.1.123:5002$订阅源, Date: None, Resolution: None, Response Time: 1940 ms
Name: 四川卫视, URL: http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2315 ms
Name: 四川卫视, URL: http://221.199.193.213:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1766 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0366&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9289&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3770&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7828&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://101.74.31.69:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3737 ms
Name: 四川卫视, URL: http://gifcloud.com/cq/yh.php?id=G_SICHUAN-CQ$订阅源, Date: None, Resolution: None, Response Time: 861 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9884&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://110.7.128.156:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3602 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7066&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://111.196.129.152:20000/udp/239.3.1.29:8288$订阅源, Date: None, Resolution: None, Response Time: 1718 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7771&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 四川卫视, URL: http://221.199.193.8:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4097 ms
Name: 四川卫视, URL: http://119.32.12.32:2901/udp/224.1.100.72:11111$订阅源, Date: None, Resolution: 1920x1080, Response Time: 17 ms
Name: 四川卫视, URL: http://113.111.16.104:8888/udp/239.77.1.215:5146$订阅源, Date: None, Resolution: None, Response Time: 1436 ms
Name: 四川卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7794&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 615 ms
Name: 深圳卫视, URL: http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 487 ms
Name: 深圳卫视, URL: http://111.61.236.247:9081/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 665 ms
Name: 深圳卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000002116/1.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 425 ms
Name: 深圳卫视, URL: http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 547 ms
Name: 深圳卫视, URL: http://123.166.61.70:8003/hls/61/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 569 ms
Name: 深圳卫视, URL: http://119.163.199.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: 深圳卫视, URL: http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1083 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.43:8020$订阅源, Date: None, Resolution: None, Response Time: 1076 ms
Name: 深圳卫视, URL: http://39.98.201.151:9090/udp/225.1.8.145:9244$订阅源, Date: None, Resolution: None, Response Time: 1076 ms
Name: 深圳卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028$订阅源, Date: None, Resolution: None, Response Time: 1310 ms
Name: 深圳卫视, URL: http://123.138.22.30:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: 深圳卫视, URL: http://221.0.78.198:1681/hls/10235/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 728 ms
Name: 深圳卫视, URL: http://123.138.22.30:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 520 ms
Name: 深圳卫视, URL: http://123.132.233.194:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 562 ms
Name: 深圳卫视, URL: http://119.163.199.98:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: 深圳卫视, URL: http://117.27.190.42:9998/tsfile/live/23274_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 530 ms
Name: 深圳卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265028/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 432 ms
Name: 深圳卫视, URL: http://60.255.240.247:8090/live/szwsH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1098 ms
Name: 深圳卫视, URL: http://live.nctv.top/6688/bfgd.php?id=100$订阅源, Date: None, Resolution: None, Response Time: 1100 ms
